last_updated_epoch,country,location_name,region,latitude,longitude,timezone,last_updated
1693000272,India,Nagar,Chhattisgarh,23.27,82.45,Asia/Kolkata,2023-08-29 10:45:00
1693000273,India,Kannur,Kerala,11.87,75.37,Asia/Kolkata,2023-08-29 10:45:00
1693000274,India,Pathanamthitta,Kerala,9.27,76.78,Asia/Kolkata,2023-08-29 10:45:00
1693000275,India,Alappuzha,Kerala,9.49,76.33,Asia/Kolkata,2023-08-29 10:45:00
1693000276,India,Ernakulam,Kerala,9.98,76.28,Asia/Kolkata,2023-08-29 10:45:00
1693000277,India,Kollam,Kerala,8.88,76.59,Asia/Kolkata,2023-08-29 10:45:00
1693000278,India,Kasaragod,Kerala,12.5,75.0,Asia/Kolkata,2023-08-29 10:45:00
1693000279,India,Idukki,Kerala,9.85,76.97,Asia/Kolkata,2023-08-29 10:45:00
1693000280,India,Kozhikode,Kerala,11.25,75.77,Asia/Kolkata,2023-08-29 10:45:00
1693000281,India,Kottayam,Kerala,9.58,76.52,Asia/Kolkata,2023-08-29 10:45:00
1693000282,India,Thrissur,Kerala,10.52,76.22,Asia/Kolkata,2023-08-29 10:45:00
1693000283,India,Palakkad,Kerala,10.77,76.65,Asia/Kolkata,2023-08-29 10:45:00
1693000284,India,Thiruvananthapuram,Kerala,8.51,76.96,Asia/Kolkata,2023-08-29 10:45:00
1693000285,India,Malappuram,Kerala,11.07,76.07,Asia/Kolkata,2023-08-29 10:45:00
1693000286,India,Kavaratti,Lakshadweep,10.57,72.62,Asia/Kolkata,2023-08-29 10:45:00
1693000287,India,Puri District,Orissa,19.8,85.85,Asia/Kolkata,2023-08-29 10:45:00
1693000288,India,Nadia,West Bengal,23.42,88.37,Asia/Kolkata,2023-08-29 10:45:00
1693000289,India,Murshidabad,West Bengal,24.18,88.27,Asia/Kolkata,2023-08-29 10:45:00
1693000290,India,Kolkata,West Bengal,22.57,88.37,Asia/Kolkata,2023-08-29 10:45:00
1693000291,India,Maldah,West Bengal,25.03,88.15,Asia/Kolkata,2023-08-29 10:45:00
1693000292,India,Darjiling,West Bengal,27.03,88.27,Asia/Kolkata,2023-08-29 10:45:00
1693000293,India,Jalpaiguri,West Bengal,26.52,88.73,Asia/Kolkata,2023-08-29 10:45:00
1693000294,India,Medinipur,West Bengal,22.43,87.33,Asia/Kolkata,2023-08-29 10:45:00
1693000295,India,Haora,West Bengal,22.59,88.31,Asia/Kolkata,2023-08-29 10:45:00
1693000296,India,Barddhaman,West Bengal,23.24,87.87,Asia/Kolkata,2023-08-29 10:45:00
1693000297,India,Bankura,West Bengal,23.25,87.07,Asia/Kolkata,2023-08-29 10:45:00
1693000298,India,Puruliya,West Bengal,23.33,86.37,Asia/Kolkata,2023-08-29 10:45:00
1693000299,India,Koch Bihar,West Bengal,26.32,89.43,Asia/Kolkata,2023-08-29 10:45:00
1693000300,India,Hugli,West Bengal,22.9,88.4,Asia/Kolkata,2023-08-29 10:45:00
1693000301,India,Pathankot,Punjab,32.28,75.65,Asia/Kolkata,2023-08-29 10:45:00
1693000302,India,Gurdaspur,Punjab,32.03,75.52,Asia/Kolkata,2023-08-29 10:45:00
1693000303,India,Patiala,Punjab,30.33,76.4,Asia/Kolkata,2023-08-29 10:45:00
1693000304,India,Tarn Taran,Punjab,31.45,74.93,Asia/Kolkata,2023-08-29 10:45:00
1693000305,India,Kapurthala,Punjab,31.38,75.38,Asia/Kolkata,2023-08-29 10:45:00
1693000306,India,Fatehgarh Sahib,Punjab,30.53,75.72,Asia/Kolkata,2023-08-29 10:45:00
1693000307,India,Sangrur,Punjab,30.23,75.83,Asia/Kolkata,2023-08-29 10:45:00
1693000308,India,Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-08-29 10:45:00
1693000309,India,Amritsar,Punjab,31.63,74.87,Asia/Kolkata,2023-08-29 10:45:00
1693000310,India,Faridkot,Punjab,30.67,74.75,Asia/Kolkata,2023-08-29 10:45:00
1693000311,India,Ludhiana,Punjab,30.9,75.85,Asia/Kolkata,2023-08-29 10:45:00
1693000312,India,Jalandhar,Punjab,31.33,75.58,Asia/Kolkata,2023-08-29 10:45:00
1693000313,India,Muktsar,Punjab,30.48,74.52,Asia/Kolkata,2023-08-29 10:45:00
1693000314,India,Moga,Punjab,30.8,75.17,Asia/Kolkata,2023-08-29 10:45:00
1693000315,India,Hoshiarpur,Punjab,31.53,75.92,Asia/Kolkata,2023-08-29 10:45:00
1693000316,India,Rupnagar,Punjab,30.97,76.53,Asia/Kolkata,2023-08-29 10:45:00
1693000317,India,Firozpur,Punjab,30.92,74.6,Asia/Kolkata,2023-08-29 10:45:00
1693000318,India,Fazilka,Punjab,30.4,74.03,Asia/Kolkata,2023-08-29 10:45:00
1693000319,India,Barnala,Punjab,30.38,75.55,Asia/Kolkata,2023-08-29 10:45:00
1693000320,India,Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-08-29 10:45:00
1693000321,India,Mysore,Karnataka,12.31,76.65,Asia/Kolkata,2023-08-29 10:45:00
1693000322,India,Yadgir,Karnataka,16.77,77.13,Asia/Kolkata,2023-08-29 10:45:00
1693000323,India,Chikmagalur,Karnataka,13.32,75.78,Asia/Kolkata,2023-08-29 10:45:00
1693000324,India,Chitradurga,Karnataka,14.23,76.4,Asia/Kolkata,2023-08-29 10:45:00
1693000325,India,Haveri,Karnataka,14.8,75.4,Asia/Kolkata,2023-08-29 10:45:00
1693000326,India,Raichur,Karnataka,16.2,77.37,Asia/Kolkata,2023-08-29 10:45:00
1693000327,India,Kolar,Karnataka,13.13,78.13,Asia/Kolkata,2023-08-29 10:45:00
1693000328,India,Dharwad,Karnataka,15.47,75.02,Asia/Kolkata,2023-08-29 10:45:00
1693000329,India,Bidar,Karnataka,17.9,77.55,Asia/Kolkata,2023-08-29 10:45:00
1693000330,India,Gulbarga,Karnataka,17.33,76.83,Asia/Kolkata,2023-08-29 10:45:00
1693000331,India,Gadag,Karnataka,15.42,75.62,Asia/Kolkata,2023-08-29 10:45:00
1693000332,India,Udupi,Karnataka,13.35,74.75,Asia/Kolkata,2023-08-29 10:45:00
1693000333,India,Bagalkot,Karnataka,16.18,75.7,Asia/Kolkata,2023-08-29 10:45:00
1693000334,India,Hassan,Karnataka,13.0,76.1,Asia/Kolkata,2023-08-29 10:45:00
1693000335,India,Shimoga,Karnataka,13.92,75.57,Asia/Kolkata,2023-08-29 10:45:00
1693000336,India,Bellary,Karnataka,15.15,76.93,Asia/Kolkata,2023-08-29 10:45:00
1693000337,India,Bangalore,Karnataka,12.98,77.58,Asia/Kolkata,2023-08-29 10:45:00
1693000338,India,Tumkur,Karnataka,13.34,77.1,Asia/Kolkata,2023-08-29 10:45:00
1693000339,India,Belgaum,Karnataka,15.87,74.5,Asia/Kolkata,2023-08-29 10:45:00
1693000340,India,Koppal,Karnataka,15.35,76.15,Asia/Kolkata,2023-08-29 10:45:00
1693000341,India,Washim,Maharashtra,20.1,77.15,Asia/Kolkata,2023-08-29 10:45:00
1693000342,India,Ahmadnagar,Maharashtra,19.08,74.73,Asia/Kolkata,2023-08-29 10:45:00
1693000343,India,Latur,Maharashtra,18.4,76.58,Asia/Kolkata,2023-08-29 10:45:00
1693000344,India,Solapur,Maharashtra,17.68,75.92,Asia/Kolkata,2023-08-29 10:45:00
1693000345,India,Osmanabad,Maharashtra,18.17,76.05,Asia/Kolkata,2023-08-29 10:45:00
1693000346,India,Kolhapur,Maharashtra,16.7,74.22,Asia/Kolkata,2023-08-29 10:45:00
1693000347,India,Chandrapur,Maharashtra,19.95,79.3,Asia/Kolkata,2023-08-29 10:45:00
1693000348,India,Akola,Maharashtra,20.73,77.0,Asia/Kolkata,2023-08-29 10:45:00
1693000349,India,Parbhani,Maharashtra,19.27,76.78,Asia/Kolkata,2023-08-29 10:45:00
1693000350,India,Yavatmal,Maharashtra,20.4,78.13,Asia/Kolkata,2023-08-29 10:45:00
1693000351,India,Nanded,Maharashtra,19.15,77.33,Asia/Kolkata,2023-08-29 10:45:00
1693000352,India,Dhule,Maharashtra,20.9,74.78,Asia/Kolkata,2023-08-29 10:45:00
1693000353,India,Satara,Maharashtra,17.68,73.98,Asia/Kolkata,2023-08-29 10:45:00
1693000354,India,Sangli,Maharashtra,16.87,74.57,Asia/Kolkata,2023-08-29 10:45:00
1693000355,India,Hingoli,Maharashtra,19.72,77.15,Asia/Kolkata,2023-08-29 10:45:00
1693000356,India,Pune,Maharashtra,18.53,73.87,Asia/Kolkata,2023-08-29 10:45:00
1693000357,India,Amravati,Maharashtra,20.93,77.75,Asia/Kolkata,2023-08-29 10:45:00
1693000358,India,Nandurbar,Maharashtra,21.37,74.25,Asia/Kolkata,2023-08-29 10:45:00
1693000359,India,Ratnagiri,Maharashtra,16.98,73.3,Asia/Kolkata,2023-08-29 10:45:00
1693000360,India,Wardha,Maharashtra,20.75,78.62,Asia/Kolkata,2023-08-29 10:45:00
1693000361,India,Buldana,Maharashtra,20.53,76.18,Asia/Kolkata,2023-08-29 10:45:00
1693000362,India,Jalgaon,Maharashtra,21.05,76.53,Asia/Kolkata,2023-08-29 10:45:00
1693000363,India,Bhandara,Maharashtra,21.17,79.65,Asia/Kolkata,2023-08-29 10:45:00
1693000364,India,Bid,Maharashtra,18.98,75.77,Asia/Kolkata,2023-08-29 10:45:00
1693000365,India,Jalna,Maharashtra,19.83,75.88,Asia/Kolkata,2023-08-29 10:45:00
1693000366,India,Thane,Maharashtra,19.2,72.97,Asia/Kolkata,2023-08-29 10:45:00
1693000367,India,Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-08-29 10:45:00
1693000368,India,Mumbai,Maharashtra,18.98,72.83,Asia/Kolkata,2023-08-29 10:45:00
1693000369,India,Nagpur,Maharashtra,21.15,79.1,Asia/Kolkata,2023-08-29 10:45:00
1693000370,India,Puri,Orissa,19.8,85.85,Asia/Kolkata,2023-08-29 10:45:00
1693000371,India,Anugul,Orissa,20.85,85.1,Asia/Kolkata,2023-08-29 10:45:00
1693000372,India,Koraput,Orissa,18.82,82.72,Asia/Kolkata,2023-08-29 10:45:00
1693000373,India,Bargarh,Orissa,21.33,83.62,Asia/Kolkata,2023-08-29 10:45:00
1693000374,India,Jagatsinghapur,Orissa,20.27,86.17,Asia/Kolkata,2023-08-29 10:45:00
1693000375,India,Khordha,Orissa,20.18,85.62,Asia/Kolkata,2023-08-29 10:45:00
1693000376,India,Mayurbhanj,Orissa,21.94,86.72,Asia/Kolkata,2023-08-29 10:45:00
1693000377,India,Malkangiri,Chhattisgarh,18.35,81.9,Asia/Kolkata,2023-08-29 10:45:00
1693000378,India,Baleshwar,Orissa,21.49,86.93,Asia/Kolkata,2023-08-29 10:45:00
1693000379,India,Sambalpur,Orissa,21.45,83.97,Asia/Kolkata,2023-08-29 10:45:00
1693000380,India,Dhenkanal,Orissa,20.67,85.6,Asia/Kolkata,2023-08-29 10:45:00
1693000381,India,Nayagarh,Orissa,20.13,85.1,Asia/Kolkata,2023-08-29 10:45:00
1693000382,India,Cuttack,Orissa,20.5,85.83,Asia/Kolkata,2023-08-29 10:45:00
1693000383,India,Baudh,Orissa,20.83,84.32,Asia/Kolkata,2023-08-29 10:45:00
1693000384,India,Kendrapara,Orissa,20.5,86.42,Asia/Kolkata,2023-08-29 10:45:00
1693000385,India,Ganjam,Orissa,19.32,84.78,Asia/Kolkata,2023-08-29 10:45:00
1693000386,India,Sundargarh,Orissa,22.12,84.03,Asia/Kolkata,2023-08-29 10:45:00
1693000387,India,Bhadrak,Orissa,21.05,86.52,Asia/Kolkata,2023-08-29 10:45:00
1693000388,India,Jharsuguda,Orissa,21.85,84.03,Asia/Kolkata,2023-08-29 10:45:00
1693000389,India,Rayagada,Orissa,19.17,83.42,Asia/Kolkata,2023-08-29 10:45:00
1693000390,India,Balangir,Orissa,20.72,83.48,Asia/Kolkata,2023-08-29 10:45:00
1693000391,India,Jhunjhunun,Rajasthan,28.13,75.4,Asia/Kolkata,2023-08-29 10:45:00
1693000392,India,Jaisalmer,Rajasthan,26.92,70.9,Asia/Kolkata,2023-08-29 10:45:00
1693000393,India,Sikar,Rajasthan,27.62,75.15,Asia/Kolkata,2023-08-29 10:45:00
1693000394,India,Hanumangarh,Rajasthan,29.58,74.32,Asia/Kolkata,2023-08-29 10:45:00
1693000395,India,Nagaur,Rajasthan,27.2,73.73,Asia/Kolkata,2023-08-29 10:45:00
1693000396,India,Barmer,Rajasthan,25.75,71.38,Asia/Kolkata,2023-08-29 10:45:00
1693000397,India,Ganganagar,Rajasthan,29.92,73.88,Asia/Kolkata,2023-08-29 10:45:00
1693000398,India,Jodhpur,Rajasthan,26.29,73.03,Asia/Kolkata,2023-08-29 10:45:00
1693000399,India,Churu,Rajasthan,28.3,74.95,Asia/Kolkata,2023-08-29 10:45:00
1693000400,India,Bikaner,Rajasthan,28.02,73.3,Asia/Kolkata,2023-08-29 10:45:00
1693000401,India,Pratapgarh,Rajasthan,24.03,74.78,Asia/Kolkata,2023-08-29 10:45:00
1693000402,India,Bhilwara,Rajasthan,25.35,74.63,Asia/Kolkata,2023-08-29 10:45:00
1693000403,India,Tonk,Rajasthan,26.17,75.78,Asia/Kolkata,2023-08-29 10:45:00
1693000404,India,Bundi,Rajasthan,25.44,75.64,Asia/Kolkata,2023-08-29 10:45:00
1693000405,India,Jaipur,Rajasthan,26.92,75.82,Asia/Kolkata,2023-08-29 10:45:00
1693000406,India,Kota,Rajasthan,25.18,75.83,Asia/Kolkata,2023-08-29 10:45:00
1693000407,India,Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-08-29 10:45:00
1693000408,India,Rajsamand,Rajasthan,25.07,73.88,Asia/Kolkata,2023-08-29 10:45:00
1693000409,India,Ajmer,Rajasthan,26.45,74.63,Asia/Kolkata,2023-08-29 10:45:00
1693000410,India,Bharatpur,Rajasthan,27.22,77.48,Asia/Kolkata,2023-08-29 10:45:00
1693000411,India,Dungarpur,Rajasthan,23.83,73.72,Asia/Kolkata,2023-08-29 10:45:00
1693000412,India,Chittaurgarh,Rajasthan,24.88,74.63,Asia/Kolkata,2023-08-29 10:45:00
1693000413,India,Jalor,Rajasthan,25.35,72.62,Asia/Kolkata,2023-08-29 10:45:00
1693000414,India,Dausa,Rajasthan,26.88,76.33,Asia/Kolkata,2023-08-29 10:45:00
1693000415,India,Sirohi,Rajasthan,24.88,72.87,Asia/Kolkata,2023-08-29 10:45:00
1693000416,India,Ariyalur,Tamil Nadu,11.13,79.08,Asia/Kolkata,2023-08-29 10:45:00
1693000417,India,Sivaganga,Tamil Nadu,9.87,78.48,Asia/Kolkata,2023-08-29 10:45:00
1693000418,India,Thanjavur,Tamil Nadu,10.8,79.15,Asia/Kolkata,2023-08-29 10:45:00
1693000419,India,Tiruvannamalai,Tamil Nadu,12.22,79.07,Asia/Kolkata,2023-08-29 10:45:00
1693000420,India,Ramanathapuram,Tamil Nadu,9.38,78.83,Asia/Kolkata,2023-08-29 10:45:00
1693000421,India,Tirunelveli,Tamil Nadu,8.73,77.7,Asia/Kolkata,2023-08-29 10:45:00
1693000422,India,Thiruvarur,Tamil Nadu,10.77,79.65,Asia/Kolkata,2023-08-29 10:45:00
1693000423,India,Tiruchirappalli,Tamil Nadu,10.81,78.69,Asia/Kolkata,2023-08-29 10:45:00
1693000424,India,Tiruppur,Tamil Nadu,11.1,77.35,Asia/Kolkata,2023-08-29 10:45:00
1693000425,India,Salem,Tamil Nadu,11.65,78.17,Asia/Kolkata,2023-08-29 10:45:00
1693000426,India,Madurai,Tamil Nadu,9.93,78.12,Asia/Kolkata,2023-08-29 10:45:00
1693000427,India,Perambalur,Tamil Nadu,11.23,78.88,Asia/Kolkata,2023-08-29 10:45:00
1693000428,India,Dindigul,Tamil Nadu,10.35,77.95,Asia/Kolkata,2023-08-29 10:45:00
1693000429,India,Karur,Tamil Nadu,10.95,78.08,Asia/Kolkata,2023-08-29 10:45:00
1693000430,India,Dharmapuri,Tamil Nadu,12.13,78.17,Asia/Kolkata,2023-08-29 10:45:00
1693000431,India,Namakkal,Tamil Nadu,11.23,78.17,Asia/Kolkata,2023-08-29 10:45:00
1693000432,India,Moradabad,Uttar Pradesh,28.83,78.78,Asia/Kolkata,2023-08-29 10:45:00
1693000433,India,Sambhal,Uttar Pradesh,28.58,78.55,Asia/Kolkata,2023-08-29 10:45:00
1693000434,India,Budaun,Uttar Pradesh,28.05,79.12,Asia/Kolkata,2023-08-29 10:45:00
1693000435,India,Bahraich,Uttar Pradesh,27.58,81.6,Asia/Kolkata,2023-08-29 10:45:00
1693000436,India,Hapur,Uttar Pradesh,28.72,77.78,Asia/Kolkata,2023-08-29 10:45:00
1693000437,India,Sitapur,Uttar Pradesh,27.57,80.68,Asia/Kolkata,2023-08-29 10:45:00
1693000438,India,Meerut,Uttar Pradesh,28.98,77.7,Asia/Kolkata,2023-08-29 10:45:00
1693000439,India,Aligarh,Uttar Pradesh,27.88,78.08,Asia/Kolkata,2023-08-29 10:45:00
1693000440,India,Bulandshahr,Uttar Pradesh,28.4,77.85,Asia/Kolkata,2023-08-29 10:45:00
1693000441,India,Bijnor,Uttar Pradesh,29.15,78.27,Asia/Kolkata,2023-08-29 10:45:00
1693000442,India,Baghpat,Uttar Pradesh,28.95,77.22,Asia/Kolkata,2023-08-29 10:45:00
1693000443,India,Kheri,Uttar Pradesh,27.9,80.8,Asia/Kolkata,2023-08-29 10:45:00
1693000444,India,Rampur,Uttar Pradesh,28.82,79.03,Asia/Kolkata,2023-08-29 10:45:00
1693000445,India,Bareilly,Uttar Pradesh,28.35,79.42,Asia/Kolkata,2023-08-29 10:45:00
1693000446,India,Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,2023-08-29 10:45:00
1693000447,India,Etah,Uttar Pradesh,27.63,78.67,Asia/Kolkata,2023-08-29 10:45:00
1693000448,India,Hardoi,Uttar Pradesh,27.12,80.15,Asia/Kolkata,2023-08-29 10:45:00
1693000449,India,Mahamaya,West Bengal,22.07,88.44,Asia/Kolkata,2023-08-29 10:45:00
1693000450,India,Shahjahanpur,Uttar Pradesh,27.88,79.92,Asia/Kolkata,2023-08-29 10:45:00
1693000451,India,Farrukhabad,Uttar Pradesh,27.4,79.57,Asia/Kolkata,2023-08-29 10:45:00
1693000452,India,Kannauj,Uttar Pradesh,27.07,79.92,Asia/Kolkata,2023-08-29 10:45:00
1693000453,India,Pilibhit,Uttar Pradesh,28.63,79.8,Asia/Kolkata,2023-08-29 10:45:00
1693000454,India,Mainpuri,Uttar Pradesh,27.23,79.02,Asia/Kolkata,2023-08-29 10:45:00
1693000455,India,Firozabad,Uttar Pradesh,27.15,78.42,Asia/Kolkata,2023-08-29 10:45:00
1693000456,India,Sultanpur,Uttar Pradesh,26.27,82.07,Asia/Kolkata,2023-08-29 10:45:00
1693000457,India,Basti,Uttar Pradesh,26.8,82.72,Asia/Kolkata,2023-08-29 10:45:00
1693000458,India,Gorakhpur,Haryana,29.45,75.68,Asia/Kolkata,2023-08-29 10:45:00
1693000459,India,Lucknow,Uttar Pradesh,26.85,80.92,Asia/Kolkata,2023-08-29 10:45:00
1693000460,India,Azamgarh,Uttar Pradesh,26.06,83.19,Asia/Kolkata,2023-08-29 10:45:00
1693000461,India,Faizabad,Uttar Pradesh,26.78,82.13,Asia/Kolkata,2023-08-29 10:45:00
1693000462,India,Ballia,Bihar,25.75,84.17,Asia/Kolkata,2023-08-29 10:45:00
1693000463,India,Kanpur,Orissa,20.42,85.17,Asia/Kolkata,2023-08-29 10:45:00
1693000464,India,Bhadohi,Uttar Pradesh,25.42,82.57,Asia/Kolkata,2023-08-29 10:45:00
1693000465,India,Auraiya,Uttar Pradesh,26.47,79.52,Asia/Kolkata,2023-08-29 10:45:00
1693000466,India,Sant,Gujarat,23.2,73.87,Asia/Kolkata,2023-08-29 10:45:00
1693000467,India,Jalaun,Uttar Pradesh,26.15,79.35,Asia/Kolkata,2023-08-29 10:45:00
1693000468,India,Varanasi,Uttar Pradesh,25.33,83.0,Asia/Kolkata,2023-08-29 10:45:00
1693000469,India,Gonda,Uttar Pradesh,27.13,81.93,Asia/Kolkata,2023-08-29 10:45:00
1693000470,India,Jaunpur,Uttar Pradesh,25.73,82.68,Asia/Kolkata,2023-08-29 10:45:00
1693000471,India,Bara Banki,Uttar Pradesh,26.92,81.2,Asia/Kolkata,2023-08-29 10:45:00
1693000472,India,Mahoba,Uttar Pradesh,25.28,79.87,Asia/Kolkata,2023-08-29 10:45:00
1693000473,India,Mirzapur,Uttar Pradesh,25.15,82.58,Asia/Kolkata,2023-08-29 10:45:00
1693000474,India,Deoria,Uttar Pradesh,26.5,83.79,Asia/Kolkata,2023-08-29 10:45:00
1693000475,India,Unnao,Uttar Pradesh,26.53,80.5,Asia/Kolkata,2023-08-29 10:45:00
1693000476,India,Fatehpur,Rajasthan,29.92,77.24,Asia/Kolkata,2023-08-29 10:45:00
1693000477,India,Mau,Uttar Pradesh,25.94,83.56,Asia/Kolkata,2023-08-29 10:45:00
1693000478,India,Rae Bareli,Uttar Pradesh,26.22,81.23,Asia/Kolkata,2023-08-29 10:45:00
1693000479,India,Amethi,Uttar Pradesh,28.02,81.05,Asia/Kolkata,2023-08-29 10:45:00
1693000480,India,Ghaziabad,Uttar Pradesh,28.67,77.43,Asia/Kolkata,2023-08-29 10:45:00
1693000481,India,Muzaffarnagar,Uttar Pradesh,29.47,77.68,Asia/Kolkata,2023-08-29 10:45:00
1693000482,India,Buddha Gaya,Bihar,24.7,84.98,Asia/Kolkata,2023-08-29 10:45:00
1693000483,India,Saharanpur,Uttar Pradesh,29.97,77.55,Asia/Kolkata,2023-08-29 10:45:00
1693000484,India,Etawah,Uttar Pradesh,26.77,79.03,Asia/Kolkata,2023-08-29 10:45:00
1693000485,India,Agra,Uttar Pradesh,27.18,78.02,Asia/Kolkata,2023-08-29 10:45:00
1693000486,India,Cuddalore,Tamil Nadu,11.75,79.75,Asia/Kolkata,2023-08-29 10:45:00
1693000487,India,Pudukkottai,Tamil Nadu,10.38,78.82,Asia/Kolkata,2023-08-29 10:45:00
1693000488,India,Vellore,Tamil Nadu,12.93,79.13,Asia/Kolkata,2023-08-29 10:45:00
1693000489,India,Chennai,Tamil Nadu,13.08,80.28,Asia/Kolkata,2023-08-29 10:45:00
1693000490,India,Nagapattinam,Tamil Nadu,10.77,79.83,Asia/Kolkata,2023-08-29 10:45:00
1693000491,India,Kancheepuram,Tamil Nadu,12.83,79.72,Asia/Kolkata,2023-08-29 10:45:00
1693000492,India,Kanniyakumari,Tamil Nadu,8.08,77.55,Asia/Kolkata,2023-08-29 10:45:00
1693000493,India,Allahabad,Uttar Pradesh,25.45,81.85,Asia/Kolkata,2023-08-29 10:45:00
1693000494,India,Chandauli,Uttar Pradesh,25.27,83.27,Asia/Kolkata,2023-08-29 10:45:00
1693000495,India,Jhansi,Uttar Pradesh,25.43,78.58,Asia/Kolkata,2023-08-29 10:45:00
1693000496,India,Banda,Uttar Pradesh,25.48,80.33,Asia/Kolkata,2023-08-29 10:45:00
1693000497,India,Lalitpur,Uttar Pradesh,24.68,78.42,Asia/Kolkata,2023-08-29 10:45:00
1693000498,India,Ghazipur,Uttar Pradesh,25.58,83.57,Asia/Kolkata,2023-08-29 10:45:00
1693000499,India,Krishnagiri,Tamil Nadu,12.53,78.23,Asia/Kolkata,2023-08-29 10:45:00
1693000500,India,Erode,Tamil Nadu,11.35,77.73,Asia/Kolkata,2023-08-29 10:45:00
1693000501,India,Coimbatore,Tamil Nadu,10.99,76.96,Asia/Kolkata,2023-08-29 10:45:00
1693000502,India,Jhalawar,Rajasthan,24.6,76.15,Asia/Kolkata,2023-08-29 10:45:00
1693000503,India,Alwar,Rajasthan,27.57,76.6,Asia/Kolkata,2023-08-29 10:45:00
1693000504,India,Baran,Rajasthan,25.1,76.52,Asia/Kolkata,2023-08-29 10:45:00
1693000505,India,Dhaulpur,Rajasthan,26.7,77.9,Asia/Kolkata,2023-08-29 10:45:00
1693000506,India,Sawai Madhopur,Rajasthan,25.98,76.37,Asia/Kolkata,2023-08-29 10:45:00
1693000507,India,Banswara,Rajasthan,23.55,74.45,Asia/Kolkata,2023-08-29 10:45:00
1693000508,India,Karauli,Rajasthan,26.5,77.02,Asia/Kolkata,2023-08-29 10:45:00
1693000509,India,Jangaon,Andhra Pradesh,17.6,78.88,Asia/Kolkata,2023-08-29 10:45:00
1693000510,India,Mancherial,Andhra Pradesh,18.87,79.43,Asia/Kolkata,2023-08-29 10:45:00
1693000511,India,Karimnagar,Andhra Pradesh,18.43,79.15,Asia/Kolkata,2023-08-29 10:45:00
1693000512,India,Nizamabad,Andhra Pradesh,18.67,78.12,Asia/Kolkata,2023-08-29 10:45:00
1693000513,India,Medak,Andhra Pradesh,18.03,78.27,Asia/Kolkata,2023-08-29 10:45:00
1693000514,India,Nalgonda,Andhra Pradesh,17.05,79.27,Asia/Kolkata,2023-08-29 10:45:00
1693000515,India,Adilabad,Andhra Pradesh,19.67,78.53,Asia/Kolkata,2023-08-29 10:45:00
1693000516,India,Nirmal,Andhra Pradesh,19.1,78.35,Asia/Kolkata,2023-08-29 10:45:00
1693000517,India,Jagtial,Andhra Pradesh,18.8,78.93,Asia/Kolkata,2023-08-29 10:45:00
1693000518,India,Peddapalli,Andhra Pradesh,18.62,79.37,Asia/Kolkata,2023-08-29 10:45:00
1693000519,India,Siddipet,Andhra Pradesh,18.1,78.85,Asia/Kolkata,2023-08-29 10:45:00
1693000520,India,Khammam,Andhra Pradesh,17.25,80.15,Asia/Kolkata,2023-08-29 10:45:00
1693000521,India,Warangal,Andhra Pradesh,18.0,79.58,Asia/Kolkata,2023-08-29 10:45:00
1693000522,India,Suryapet,Andhra Pradesh,17.15,79.62,Asia/Kolkata,2023-08-29 10:45:00
1693000523,India,Medchal,Andhra Pradesh,17.63,78.48,Asia/Kolkata,2023-08-29 10:45:00
1693000524,India,Vikarabad,Andhra Pradesh,17.33,77.9,Asia/Kolkata,2023-08-29 10:45:00
1693000525,India,Wanaparthy,Andhra Pradesh,16.37,78.07,Asia/Kolkata,2023-08-29 10:45:00
1693000526,India,Tirap,Arunachal Pradesh,27.17,95.8,Asia/Kolkata,2023-08-29 10:45:00
1693000527,India,Majuli,Assam,26.95,94.17,Asia/Kolkata,2023-08-29 10:45:00
1693000528,India,Biswanath,West Bengal,22.04,88.05,Asia/Kolkata,2023-08-29 10:45:00
1693000529,India,Hojai,Assam,26.0,92.87,Asia/Kolkata,2023-08-29 10:45:00
1693000530,India,South Salmara,Assam,25.92,90.02,Asia/Kolkata,2023-08-29 10:45:00
1693000531,India,Agar,Madhya Pradesh,23.7,76.02,Asia/Kolkata,2023-08-29 10:45:00
1693000532,India,Kakching,Manipur,24.48,93.98,Asia/Kolkata,2023-08-29 10:45:00
1693000533,India,North Gauhati,Assam,26.2,91.72,Asia/Kolkata,2023-08-29 10:45:00
1693000534,India,New Delhi,Delhi,28.6,77.2,Asia/Kolkata,2023-08-29 10:45:00
1693000535,India,South Suburban,West Bengal,22.5,88.3,Asia/Kolkata,2023-08-29 10:45:00
1693000536,India,Shahdara,Delhi,28.67,77.32,Asia/Kolkata,2023-08-29 10:45:00
1693000537,India,Jhargram,West Bengal,22.45,86.98,Asia/Kolkata,2023-08-29 10:45:00
1693000538,India,Narayanpet,Andhra Pradesh,16.73,77.5,Asia/Kolkata,2023-08-29 10:45:00
1693000539,India,Niwari,Uttar Pradesh,28.88,77.53,Asia/Kolkata,2023-08-29 10:45:00
1693000540,India,Saitual,Mizoram,23.97,92.58,Asia/Kolkata,2023-08-29 10:45:00
1693000541,India,Ranipet,Tamil Nadu,12.93,79.33,Asia/Kolkata,2023-08-29 10:45:00
